llm,lab,clean_model_name,prompt_id,type,open_weights,full_cot,avg_completion_tokens,avg_reasoning_ratio,avg_success_rate,total_responses
claude-opus-4.1,anthropic,claude-opus-4.1,bridge_torch_impossible,logic puzzle,False,False,9453.4,0.9461991207704656,0.4,5
claude-opus-4.1,anthropic,claude-opus-4.1,monty_appliance_simple,logic puzzle,False,False,1069.0,0.6332722891257566,1.0,5
claude-opus-4.1,anthropic,claude-opus-4.1,monty_hall_default,logic puzzle,False,False,622.0,0.57227122312891,1.0,5
claude-opus-4.1,anthropic,claude-opus-4.1,monty_hall_inverse,logic puzzle,False,False,730.6,0.5624805869177731,1.0,5
claude-opus-4.1,anthropic,claude-opus-4.1,roses_logic,logic puzzle,False,False,558.6,0.47321036910679865,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,AIME2023II_P1,Math,True,True,547.2,0.4598117328338307,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,AIME2023II_P1_mod,Math,True,True,579.2,0.4458795149685576,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,AIME2025I_P2_modified,Math,True,True,1759.8,0.6640753662819913,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,AIME2025I_Problem_2,Math,True,True,1404.8,0.6385664451175982,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,Ice cream parlor,Math,True,True,2007.0,0.6770559319093747,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,Integer pairs,Math,True,True,1801.4,0.5958939857209815,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,bridge_torch_default,logic puzzle,True,True,1504.4,0.8568931718542153,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,bridge_torch_easy,logic puzzle,True,True,4999.8,1.0,0.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,bridge_torch_easy_10m,logic puzzle,True,True,5316.6,0.9752093536689971,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,bridge_torch_impossible,logic puzzle,True,True,4999.6,1.0,0.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,monty_appliance_simple,logic puzzle,True,True,4277.6,0.9860159579487838,0.2,5
deepseek-V3.1,deepseek,deepseek-V3.1,monty_hall_default,logic puzzle,True,True,454.0,0.6584678221056373,1.0,5
deepseek-V3.1,deepseek,deepseek-V3.1,monty_hall_inverse,logic puzzle,True,True,2128.6,0.8807579172150625,0.8,5
deepseek-V3.1,deepseek,deepseek-V3.1,roses_logic,logic puzzle,True,True,386.4,0.6885303034526812,1.0,5
deepseek-r1,deepseek,deepseek-r1,AIME2023II_P1,Math,True,True,1982.2,0.769239131778362,1.0,5
deepseek-r1,deepseek,deepseek-r1,AIME2023II_P1_mod,Math,True,True,1449.2,0.7232953699324952,1.0,5
deepseek-r1,deepseek,deepseek-r1,AIME2025I_P2_modified,Math,True,True,3170.4,0.8725225763557625,1.0,5
deepseek-r1,deepseek,deepseek-r1,AIME2025I_Problem_2,Math,True,True,2674.0,0.8573053763137171,1.0,5
deepseek-r1,deepseek,deepseek-r1,Ice cream parlor,Math,True,True,3098.2,0.8340728129218533,1.0,5
deepseek-r1,deepseek,deepseek-r1,Integer pairs,Math,True,True,4966.2,0.8947130508127519,1.0,5
deepseek-r1,deepseek,deepseek-r1,bridge_torch_default,logic puzzle,True,True,1950.0,0.8483548570746484,1.0,5
deepseek-r1,deepseek,deepseek-r1,bridge_torch_easy,logic puzzle,True,True,9136.4,0.9238472616107897,0.2,5
deepseek-r1,deepseek,deepseek-r1,bridge_torch_easy_10m,logic puzzle,True,True,2822.8,0.9412832038729769,1.0,5
deepseek-r1,deepseek,deepseek-r1,bridge_torch_impossible,logic puzzle,True,True,8031.8,0.9027595771462285,0.0,5
deepseek-r1,deepseek,deepseek-r1,monty_appliance_simple,logic puzzle,True,True,4065.8,0.9448966285288056,1.0,5
deepseek-r1,deepseek,deepseek-r1,monty_hall_default,logic puzzle,True,True,1033.2,0.7585450213198698,1.0,5
deepseek-r1,deepseek,deepseek-r1,monty_hall_inverse,logic puzzle,True,True,2704.6,0.8921060940081569,1.0,5
deepseek-r1,deepseek,deepseek-r1,roses_logic,logic puzzle,True,True,758.6,0.7587559178907399,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,AIME2023II_P1,Math,True,True,4122.6,0.8862073076623785,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,AIME2023II_P1_mod,Math,True,True,4005.2,0.8923767033885797,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,AIME2025I_P2_modified,Math,True,True,6261.6,0.8897027337695949,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,AIME2025I_Problem_2,Math,True,True,7673.4,0.9195804627619693,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,Ice cream parlor,Math,True,True,11761.6,0.9556454484617258,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,Integer pairs,Math,True,True,13108.0,0.9480477746028477,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,bridge_torch_default,logic puzzle,True,True,5915.6,0.9166766772995238,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,bridge_torch_easy,logic puzzle,True,True,12177.0,0.9695592971356713,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,bridge_torch_easy_10m,logic puzzle,True,True,5451.0,0.9354679335273246,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,bridge_torch_impossible,logic puzzle,True,True,14393.5,0.9640480026519096,1.0,2
deepseek-r1-0528,deepseek,deepseek-r1-0528,monty_appliance_simple,logic puzzle,True,True,4326.2,0.8846982017390704,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,monty_hall_default,logic puzzle,True,True,1720.0,0.6888874747258533,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,monty_hall_inverse,logic puzzle,True,True,7591.6,0.9197766061778267,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,roses_logic,logic puzzle,True,True,1193.6,0.6858256849311548,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,AIME2023II_P1,Math,False,False,4612.4,0.7509345903010345,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,AIME2023II_P1_mod,Math,False,False,4206.2,0.7051603859375808,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,AIME2025I_P2_modified,Math,False,False,2878.2,0.6767252147069028,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,AIME2025I_Problem_2,Math,False,False,3551.0,0.6849696278116582,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,Ice cream parlor,Math,False,False,5752.4,0.733081053454214,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,Integer pairs,Math,False,False,5679.2,0.7200639256588726,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_default,logic puzzle,False,False,2005.6,0.8032336201110691,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_easy,logic puzzle,False,False,8220.6,0.9262264886260729,0.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_easy_10m,logic puzzle,False,False,5414.0,0.9383480355155708,0.8,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_impossible,logic puzzle,False,False,9397.4,0.7969888603904549,0.6,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_appliance_simple,logic puzzle,False,False,990.4,0.8182757185627153,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_hall_default,logic puzzle,False,False,1377.0,0.7037563496471732,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_hall_inverse,logic puzzle,False,False,2494.4,0.7790459541730816,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,roses_logic,logic puzzle,False,False,1073.4,0.8012068103590426,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,AIME2023II_P1,Math,True,True,688.8,0.6452683278458982,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,AIME2023II_P1_mod,Math,True,True,638.6,0.6041934028047665,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,AIME2025I_P2_modified,Math,True,True,1728.4,0.8010188940030373,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,AIME2025I_Problem_2,Math,True,True,1610.2,0.7815845842469209,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,Ice cream parlor,Math,True,True,1686.0,0.7231189665490604,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,Integer pairs,Math,True,True,2454.2,0.7598683092736248,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_default,logic puzzle,True,True,475.6,0.43234310129352804,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_easy,logic puzzle,True,True,2847.4,0.8166516688109763,0.2,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_easy_10m,logic puzzle,True,True,660.4,0.7810697074836792,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_impossible,logic puzzle,True,True,4120.2,0.8637944414124948,0.6,5
gpt-oss-120b,openai,gpt-oss-120b,monty_appliance_simple,logic puzzle,True,True,1161.8,0.8930070388016158,0.8,5
gpt-oss-120b,openai,gpt-oss-120b,monty_hall_default,logic puzzle,True,True,336.0,0.1642940516350166,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,monty_hall_inverse,logic puzzle,True,True,1000.2,0.7081019814274792,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,roses_logic,logic puzzle,True,True,275.4,0.5381806544843408,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,AIME2023II_P1,Math,True,True,645.2,0.4378480407496121,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,AIME2023II_P1_mod,Math,True,True,518.2,0.5365259899414669,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,AIME2025I_P2_modified,Math,True,True,1859.8,0.7147634462458186,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,AIME2025I_Problem_2,Math,True,True,1122.8,0.6631845963047557,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,Ice cream parlor,Math,True,True,1612.6,0.7277749591123144,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,Integer pairs,Math,True,True,1953.4,0.661078800514133,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_default,logic puzzle,True,True,356.6,0.36832547697757934,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_easy,logic puzzle,True,True,1420.2,0.9153658658510923,0.8,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_easy_10m,logic puzzle,True,True,742.0,0.8945473661497891,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_impossible,logic puzzle,True,True,2618.6,0.8614157004113849,0.4,5
gpt-oss-20b,openai,gpt-oss-20b,monty_appliance_simple,logic puzzle,True,True,1080.4,0.8480486343870851,0.0,5
gpt-oss-20b,openai,gpt-oss-20b,monty_hall_default,logic puzzle,True,True,206.8,0.3574445375568177,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,monty_hall_inverse,logic puzzle,True,True,501.0,0.7297247943740104,0.6,5
gpt-oss-20b,openai,gpt-oss-20b,roses_logic,logic puzzle,True,True,244.8,0.7122256230823805,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,AIME2023II_P1,Math,False,True,1665.0,0.7977363789708066,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,AIME2023II_P1_mod,Math,False,True,1930.6,0.8503371710816072,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,AIME2025I_P2_modified,Math,False,True,3650.2,0.8676252462924541,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,AIME2025I_Problem_2,Math,False,True,3767.6,0.9059743634017373,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,Ice cream parlor,Math,False,True,4638.0,0.9277250993484956,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,Integer pairs,Math,False,True,10083.4,0.9651116082014646,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_default,logic puzzle,False,True,3194.2,0.936724014033401,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_easy,logic puzzle,False,True,2833.0,0.9554473480105085,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_easy_10m,logic puzzle,False,True,1185.2,0.9048373989068974,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_impossible,logic puzzle,False,True,21910.4,0.9871328287091327,0.8,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_appliance_simple,logic puzzle,False,True,6157.4,0.9737709921357887,0.4,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_hall_default,logic puzzle,False,True,827.4,0.7782163069800563,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_hall_inverse,logic puzzle,False,True,3035.6,0.9315026654958498,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,roses_logic,logic puzzle,False,True,873.6,0.8482050067910081,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,AIME2023II_P1,Math,False,False,967.4,0.9989172799187325,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,AIME2023II_P1_mod,Math,False,False,1014.6,0.9988932266730641,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,AIME2025I_P2_modified,Math,False,False,1922.6,0.9994439359449497,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,AIME2025I_Problem_2,Math,False,False,2093.0,0.9994997007845438,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,Ice cream parlor,Math,False,False,1953.0,0.9983129749387215,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,Integer pairs,Math,False,False,2340.0,0.9995455657458537,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_default,logic puzzle,False,False,1382.25,0.681327000384255,1.0,4
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_easy,logic puzzle,False,False,18335.6,0.9916872772944124,0.2,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_easy_10m,logic puzzle,False,False,2924.2,0.9853249262196087,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_impossible,logic puzzle,False,False,15107.8,0.992179722113012,0.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_appliance_simple,logic puzzle,False,False,8436.2,0.9983488180350465,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_hall_default,logic puzzle,False,False,489.4,0.6240947398968959,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_hall_inverse,logic puzzle,False,False,1432.8,0.7609729865709323,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,roses_logic,logic puzzle,False,False,523.8,0.8351092007765282,1.0,5
o1-mini,openai,o1-mini,AIME2023II_P1,Math,False,False,495.0,0.3858548502438116,1.0,5
o1-mini,openai,o1-mini,AIME2023II_P1_mod,Math,False,False,600.0,0.3853105898953896,1.0,5
o1-mini,openai,o1-mini,AIME2025I_P2_modified,Math,False,False,1486.2,0.6511641855855415,1.0,5
o1-mini,openai,o1-mini,AIME2025I_Problem_2,Math,False,False,1520.2,0.6185646441748716,1.0,5
o1-mini,openai,o1-mini,Ice cream parlor,Math,False,False,1450.8,0.613529332946645,1.0,5
o1-mini,openai,o1-mini,Integer pairs,Math,False,False,2025.4,0.6548901437898371,0.8,5
o1-mini,openai,o1-mini,bridge_torch_default,logic puzzle,False,False,696.2,0.39380689716515954,1.0,5
o1-mini,openai,o1-mini,bridge_torch_easy,logic puzzle,False,False,2560.4,0.8867015345043736,0.2,5
o1-mini,openai,o1-mini,bridge_torch_easy_10m,logic puzzle,False,False,1031.6,0.7981615011320502,1.0,5
o1-mini,openai,o1-mini,bridge_torch_impossible,logic puzzle,False,False,3423.2,0.8042659183350143,0.4,5
o1-mini,openai,o1-mini,monty_appliance_simple,logic puzzle,False,False,2126.0,0.8350191022028126,0.6,5
o1-mini,openai,o1-mini,monty_hall_default,logic puzzle,False,False,549.0,0.20771811626072162,1.0,5
o1-mini,openai,o1-mini,monty_hall_inverse,logic puzzle,False,False,1705.6,0.7241500663035219,1.0,5
o1-mini,openai,o1-mini,roses_logic,logic puzzle,False,False,479.0,0.453787041697312,1.0,5
o3-mini-high,openai,o3-mini-high,AIME2023II_P1,Math,False,False,460.2,0.35908788302646083,1.0,5
o3-mini-high,openai,o3-mini-high,AIME2023II_P1_mod,Math,False,False,473.6,0.3776979742188563,1.0,5
o3-mini-high,openai,o3-mini-high,AIME2025I_P2_modified,Math,False,False,1038.4,0.5146571946797565,1.0,5
o3-mini-high,openai,o3-mini-high,AIME2025I_Problem_2,Math,False,False,899.6,0.493426485900028,1.0,5
o3-mini-high,openai,o3-mini-high,Ice cream parlor,Math,False,False,1624.0,0.5386765016426889,1.0,5
o3-mini-high,openai,o3-mini-high,Integer pairs,Math,False,False,1985.0,0.5408799862357241,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_default,logic puzzle,False,False,358.0,0.6741315485229572,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_easy,logic puzzle,False,False,5533.2,0.9177632185117354,0.2,5
o3-mini-high,openai,o3-mini-high,bridge_torch_easy_10m,logic puzzle,False,False,1611.8,0.9321415740577124,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_impossible,logic puzzle,False,False,3745.8,0.8828160145419283,1.0,5
o3-mini-high,openai,o3-mini-high,monty_appliance_simple,logic puzzle,False,False,3467.0,0.896376806461047,1.0,5
o3-mini-high,openai,o3-mini-high,monty_hall_default,logic puzzle,False,False,232.2,0.4950393533723993,1.0,5
o3-mini-high,openai,o3-mini-high,monty_hall_inverse,logic puzzle,False,False,1224.4,0.8043071711463737,1.0,5
o3-mini-high,openai,o3-mini-high,roses_logic,logic puzzle,False,False,226.4,0.6589607250443407,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,AIME2023II_P1,Math,False,False,417.6,0.8644624987998935,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,AIME2023II_P1_mod,Math,False,False,572.2,0.7561581896669181,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,AIME2025I_P2_modified,Math,False,False,1631.6,0.8814917321425874,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,AIME2025I_Problem_2,Math,False,False,1506.2,0.9082620536967585,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,Ice cream parlor,Math,False,False,2068.0,0.9097087607193244,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,Integer pairs,Math,False,False,2264.0,0.8741448384014273,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_default,logic puzzle,False,False,805.0,0.8146720029173133,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_easy,logic puzzle,False,False,7276.8,0.9816076867298105,0.6,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_easy_10m,logic puzzle,False,False,1577.0,0.9628804079808322,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_impossible,logic puzzle,False,False,11654.0,0.9774134592772956,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_appliance_simple,logic puzzle,False,False,7464.0,0.979743432600379,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_hall_default,logic puzzle,False,False,492.4,0.6972416316318174,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_hall_inverse,logic puzzle,False,False,1892.6,0.8785902933654512,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,roses_logic,logic puzzle,False,False,643.8,0.7265364931177102,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,AIME2023II_P1,Math,True,True,3272.0,0.8019617806681067,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,AIME2023II_P1_mod,Math,True,True,3730.8,0.8127370766402124,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,AIME2025I_P2_modified,Math,True,True,7839.8,0.8899557040215085,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,AIME2025I_Problem_2,Math,True,True,9528.8,0.9077544296214576,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,Ice cream parlor,Math,True,True,12275.0,0.937342729696778,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,Integer pairs,Math,True,True,9854.0,0.8971235719860873,1.0,5
