llm,lab,clean_model_name,prompt_id,type,open_weights,full_cot,avg_completion_tokens,avg_reasoning_ratio,avg_success_rate,total_responses
deepseek-r1-0528,deepseek,deepseek-r1-0528,monty_hall_inverse,logic puzzle,True,True,7591.6,0.9197766061778267,1.0,5
deepseek-r1-0528,deepseek,deepseek-r1-0528,roses_logic,logic puzzle,True,True,1193.6,0.6858256849311548,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_default,logic puzzle,False,False,2005.6,0.8032336201110691,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_easy,logic puzzle,False,False,8220.6,0.9262264886260729,0.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_easy_10m,logic puzzle,False,False,5414.0,0.9383480355155708,0.8,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,bridge_torch_impossible,logic puzzle,False,False,9397.4,0.7969888603904549,0.6,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_appliance_simple,logic puzzle,False,False,990.4,0.8182757185627153,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_hall_default,logic puzzle,False,False,1377.0,0.7037563496471732,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,monty_hall_inverse,logic puzzle,False,False,2494.4,0.7790459541730816,1.0,5
gemini-2.5-flash-high,google,gemini-2.5-flash-high,roses_logic,logic puzzle,False,False,1073.4,0.8012068103590426,1.0,5
gpt-5,openai,gpt-5,bridge_torch_default,logic puzzle,False,False,1855.0,0.9531819444081148,1.0,5
gpt-5,openai,gpt-5,bridge_torch_easy,logic puzzle,False,False,6062.6,0.9862480341034081,1.0,5
gpt-5,openai,gpt-5,bridge_torch_easy_10m,logic puzzle,False,False,2489.2,0.9758805501433561,1.0,5
gpt-5,openai,gpt-5,bridge_torch_impossible,logic puzzle,False,False,8403.6,0.9790257902032679,1.0,5
gpt-5,openai,gpt-5,monty_appliance_simple,logic puzzle,False,False,4898.8,0.9925698163331511,1.0,5
gpt-5,openai,gpt-5,monty_hall_default,logic puzzle,False,False,449.4,0.8758294146137823,1.0,5
gpt-5,openai,gpt-5,monty_hall_inverse,logic puzzle,False,False,3122.2,0.9750761531201201,1.0,5
gpt-5,openai,gpt-5,roses_logic,logic puzzle,False,False,1226.8,0.959202380941497,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_default,logic puzzle,True,True,427.0,0.32054043367299984,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_easy,logic puzzle,True,True,1707.6,0.7694864342368499,0.2,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_easy_10m,logic puzzle,True,True,583.0,0.7388742923216468,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,bridge_torch_impossible,logic puzzle,True,True,2504.2,0.7218471486376792,0.8,5
gpt-oss-120b,openai,gpt-oss-120b,monty_appliance_simple,logic puzzle,True,True,1092.8,0.798021421071768,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,monty_hall_default,logic puzzle,True,True,298.6,0.17608352926226384,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,monty_hall_inverse,logic puzzle,True,True,841.4,0.620297402828252,1.0,5
gpt-oss-120b,openai,gpt-oss-120b,roses_logic,logic puzzle,True,True,322.0,0.3998838295323862,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_default,logic puzzle,True,True,380.4,0.47291904508135474,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_easy,logic puzzle,True,True,3157.2,0.9530952658794625,0.8,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_easy_10m,logic puzzle,True,True,1067.4,0.9193865559653854,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,bridge_torch_impossible,logic puzzle,True,True,6858.2,0.828509310493428,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,monty_appliance_simple,logic puzzle,True,True,1049.4,0.850145596636535,0.2,5
gpt-oss-20b,openai,gpt-oss-20b,monty_hall_default,logic puzzle,True,True,189.6,0.3853067597479713,1.0,5
gpt-oss-20b,openai,gpt-oss-20b,monty_hall_inverse,logic puzzle,True,True,642.4,0.7512824169952805,0.6,5
gpt-oss-20b,openai,gpt-oss-20b,roses_logic,logic puzzle,True,True,925.4,0.6174661061214561,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_default,logic puzzle,False,True,3194.2,0.936724014033401,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_easy,logic puzzle,False,True,2833.0,0.9554473480105085,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_easy_10m,logic puzzle,False,True,1185.2,0.9048373989068974,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,bridge_torch_impossible,logic puzzle,False,True,21910.4,0.9871328287091327,0.8,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_appliance_simple,logic puzzle,False,True,6157.4,0.9737709921357887,0.4,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_hall_default,logic puzzle,False,True,827.4,0.7782163069800563,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,monty_hall_inverse,logic puzzle,False,True,3035.6,0.9315026654958498,1.0,5
grok-3-mini-think,x-ai,grok-3-mini-think,roses_logic,logic puzzle,False,True,873.6,0.8482050067910081,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_default,logic puzzle,False,False,1382.25,0.681327000384255,1.0,4
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_easy,logic puzzle,False,False,18335.6,0.9916872772944124,0.2,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_easy_10m,logic puzzle,False,False,2924.2,0.9853249262196087,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,bridge_torch_impossible,logic puzzle,False,False,15107.8,0.992179722113012,0.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_appliance_simple,logic puzzle,False,False,8436.2,0.9983488180350465,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_hall_default,logic puzzle,False,False,489.4,0.6240947398968959,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,monty_hall_inverse,logic puzzle,False,False,1432.8,0.7609729865709323,1.0,5
grok-4-07-09,x-ai,grok-4-07-09,roses_logic,logic puzzle,False,False,523.8,0.8351092007765282,1.0,5
o1-mini,openai,o1-mini,bridge_torch_default,logic puzzle,False,False,696.2,0.39380689716515954,1.0,5
o1-mini,openai,o1-mini,bridge_torch_easy,logic puzzle,False,False,2560.4,0.8867015345043736,0.2,5
o1-mini,openai,o1-mini,bridge_torch_easy_10m,logic puzzle,False,False,1031.6,0.7981615011320502,1.0,5
o1-mini,openai,o1-mini,bridge_torch_impossible,logic puzzle,False,False,3423.2,0.8042659183350143,0.4,5
o1-mini,openai,o1-mini,monty_appliance_simple,logic puzzle,False,False,2126.0,0.8350191022028126,0.6,5
o1-mini,openai,o1-mini,monty_hall_default,logic puzzle,False,False,549.0,0.20771811626072162,1.0,5
o1-mini,openai,o1-mini,monty_hall_inverse,logic puzzle,False,False,1705.6,0.7241500663035219,1.0,5
o1-mini,openai,o1-mini,roses_logic,logic puzzle,False,False,479.0,0.453787041697312,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_default,logic puzzle,False,False,358.0,0.6741315485229572,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_easy,logic puzzle,False,False,5533.2,0.9177632185117354,0.2,5
o3-mini-high,openai,o3-mini-high,bridge_torch_easy_10m,logic puzzle,False,False,1611.8,0.9321415740577124,1.0,5
o3-mini-high,openai,o3-mini-high,bridge_torch_impossible,logic puzzle,False,False,3745.8,0.8828160145419283,1.0,5
o3-mini-high,openai,o3-mini-high,monty_appliance_simple,logic puzzle,False,False,3467.0,0.896376806461047,1.0,5
o3-mini-high,openai,o3-mini-high,monty_hall_default,logic puzzle,False,False,232.2,0.4950393533723993,1.0,5
o3-mini-high,openai,o3-mini-high,monty_hall_inverse,logic puzzle,False,False,1224.4,0.8043071711463737,1.0,5
o3-mini-high,openai,o3-mini-high,roses_logic,logic puzzle,False,False,226.4,0.6589607250443407,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_default,logic puzzle,False,False,805.0,0.8146720029173133,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_easy,logic puzzle,False,False,7276.8,0.9816076867298105,0.6,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_easy_10m,logic puzzle,False,False,1577.0,0.9628804079808322,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,bridge_torch_impossible,logic puzzle,False,False,11654.0,0.9774134592772956,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_appliance_simple,logic puzzle,False,False,7464.0,0.979743432600379,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_hall_default,logic puzzle,False,False,492.4,0.6972416316318174,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,monty_hall_inverse,logic puzzle,False,False,1892.6,0.8785902933654512,1.0,5
o4-mini-high-long,openai,o4-mini-high-long,roses_logic,logic puzzle,False,False,643.8,0.7265364931177102,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_default,logic puzzle,True,True,3637.8,0.7889899993112814,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_easy,logic puzzle,True,True,11151.6,0.9378258175892047,0.8,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_easy_10m,logic puzzle,True,True,4742.6,0.8955712478176927,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_impossible,logic puzzle,True,True,18120.0,0.9368134524497389,0.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_appliance_simple,logic puzzle,True,True,8700.2,0.9243108611209007,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_hall_default,logic puzzle,True,True,831.0,0.6960612548777083,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_hall_inverse,logic puzzle,True,True,5810.2,0.8673015689535409,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,roses_logic,logic puzzle,True,True,969.8,0.7439240438846896,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_default,logic puzzle,True,True,3155.0,0.7543932143218057,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_easy,logic puzzle,True,True,12949.2,0.8988159079985213,0.6,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_easy_10m,logic puzzle,True,True,1763.6,0.7052580736215477,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_impossible,logic puzzle,True,True,15199.0,0.9166198667870994,0.8,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_appliance_simple,logic puzzle,True,True,10834.6,0.9303680562945488,0.4,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_hall_default,logic puzzle,True,True,1436.2,0.4719030435777275,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_hall_inverse,logic puzzle,True,True,5395.4,0.8487558960222419,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,roses_logic,logic puzzle,True,True,1026.8,0.4529549124355488,1.0,5
